domain,severity,reject_media,reject_reports,public_comment,obfuscate
antoniopascual.com,suspend,False,False,,False
antranigv.am,suspend,False,False,,False
antroblogi.fi,suspend,False,False,,False
anubis.social,suspend,False,False,,False
anus-jokes.social,suspend,False,False,,False
anvil.social,suspend,False,False,,False
anxietymelon.com,suspend,False,False,,False
any.dev,suspend,False,False,,False
any.vivaldi.net,suspend,False,False,,False
anyeniyakfoundation.wordpress.com,suspend,False,False,,False
anymanystreams.cc,suspend,False,False,,False
anythingdotshop.com,suspend,False,False,,False
anywise.net,suspend,False,False,,False
aoikaze.social,suspend,False,False,,False
aoir.social,suspend,False,False,,False
aomoru.jp,suspend,False,False,,False
ap-relay.remerge.net,suspend,False,False,,False
ap-worker.39sho.workers.dev,suspend,False,False,,False
ap.alexjanka.com,suspend,False,False,,False
ap.dasein.icu,suspend,False,False,,False
ap.insertapp.net,suspend,False,False,,False
ap.ketsuben.red,suspend,False,False,,False
ap.nsr.life,suspend,False,False,,False
ap.pachy.social,suspend,False,False,,False
ap.samueldr.com,suspend,False,False,,False
ap.sip.sh,suspend,False,False,,False
ap.socialwave.org,suspend,False,False,,False
ap.stereo-graphica.com,suspend,False,False,,False
ap.thev0id.io,suspend,False,False,,False
ap.umedasp.co.jp,suspend,False,False,,False
apathy.tv,suspend,False,False,,False
aperi.tube,suspend,False,False,,False
apertatube.net,suspend,False,False,,False
aperturaintelectual.com,suspend,False,False,,False
apha.dk,suspend,False,False,,False
api.clubsall.com,suspend,False,False,,False
apkallu.us,suspend,False,False,,False
apkspy.tech.blog,suspend,False,False,,False
aplasteringservice.wordpress.com,suspend,False,False,,False
apobangpo.space,suspend,False,False,,False
apobangpo.website,suspend,False,False,,False
apocalypse.net,suspend,False,False,,False
apogee.polaris-1.work,suspend,False,False,,False
apokrupha.com,suspend,False,False,,False
apollo.lanofthedead.xyz,suspend,False,False,,False
apollolemmon.com,suspend,False,False,,False
apontaeclica.com,suspend,False,False,,False
aposimz.net,suspend,False,False,,False
apostolodarazao.wordpress.com,suspend,False,False,,False
apothecaryshed.com,suspend,False,False,,False
apotheke.social,suspend,False,False,,False
app.bikers.social,suspend,False,False,,False
app.ediscovery.social,suspend,False,False,,False
app.wafrn.net,suspend,False,False,,False
appability.inclusion.cc,suspend,False,False,,False
appellate.ninja,suspend,False,False,,False
appellate.social,suspend,False,False,,False
apple2.org.za,suspend,False,False,,False
appsignal.social,suspend,False,False,,False
appstore-tagebuch.de,suspend,False,False,,False
aprelay.mycrowd.ca,suspend,False,False,,False
apricot.social,suspend,False,False,,False
apsenterprises3.wordpress.com,suspend,False,False,,False
aquarium.teufel100.de,suspend,False,False,,False
aquariumofyourbrain.masto.host,suspend,False,False,,False
aquatan.net,suspend,False,False,,False
arabi.gay,suspend,False,False,,False
arabmyid.com,suspend,False,False,,False
arachnibot.masto.host,suspend,False,False,,False
araiguma.space,suspend,False,False,,False
arasaka.biz,suspend,False,False,,False
arasaka.vip,suspend,False,False,,False
arbitrarymusings.com,suspend,False,False,,False
arbonahealthhub.com,suspend,False,False,,False
arbre.chat,suspend,False,False,,False
arc-en-ciel.hostdon.ne.jp,suspend,False,False,,False
arcadellama.com,suspend,False,False,,False
arcaluigoe.wordpress.com,suspend,False,False,,False
arcanesorcerer4.wordpress.com,suspend,False,False,,False
archaeo.social,suspend,False,False,,False
archaeology.social,suspend,False,False,,False
archexart.net,suspend,False,False,,False
architektur.social,suspend,False,False,,False
archiv.berliner-verkehr.de,suspend,False,False,,False
archive.nocopyrightintended.tv,suspend,False,False,,False
archive.reclaim.tv,suspend,False,False,,False
archivesofmu.wordpress.com,suspend,False,False,,False
archiviopug.org,suspend,False,False,,False
archivo-pirata-antifascista.partidopirata.com.ar,suspend,False,False,,False
archivo-pirata-antifascista.sutty.nl,suspend,False,False,,False
archiwum.ts-tech.us,suspend,False,False,,False
archstonepress.com,suspend,False,False,,False
arcopoesia.wordpress.com,suspend,False,False,,False
arcosfran.wordpress.com,suspend,False,False,,False
arcticwind.social,suspend,False,False,,False
arcturus.xii.jp,suspend,False,False,,False
arcww.network,suspend,False,False,,False
ard.social,suspend,False,False,,False
ardennesdecouverte.com,suspend,False,False,,False
area51.media,suspend,False,False,,False
area51.social,suspend,False,False,,False
areal-inc.jp,suspend,False,False,,False
arellanofamily.net,suspend,False,False,,False
arewe.social,suspend,False,False,,False
arezzo.one,suspend,False,False,,False
arff.archandle.net,suspend,False,False,,False
argon.city,suspend,False,False,,False
argonauten.space,suspend,False,False,,False
argumento.noblogs.org,suspend,False,False,,False
arguos.com,suspend,False,False,,False
arhiablublog.wordpress.com,suspend,False,False,,False
ariannecharron.com,suspend,False,False,,False
arielfinn.social,suspend,False,False,,False
ariesmc21.com,suspend,False,False,,False
arihi.me,suspend,False,False,,False
arilinghl.masto.host,suspend,False,False,,False
arion.social,suspend,False,False,,False
arismyth.orkpiraten.de,suspend,False,False,,False
arisskey2.com,suspend,False,False,,False
aristoanis.wordpress.com,suspend,False,False,,False
aristotlesbenchpress.ca,suspend,False,False,,False
arjenroos.nl,suspend,False,False,,False
ark.misskey.online,suspend,False,False,,False
arka.bar,suspend,False,False,,False
arkm.social,suspend,False,False,,False
arkmag.rocks,suspend,False,False,,False
arktos.social,suspend,False,False,,False
arlin.org,suspend,False,False,,False
arlin.photography,suspend,False,False,,False
armstrongtimes.com,suspend,False,False,,False
arnaudboutry.art,suspend,False,False,,False
arnemancy.com,suspend,False,False,,False
arnesocial.de,suspend,False,False,,False
arnold-schiller.de,suspend,False,False,,False
aron.ambrosiani.se,suspend,False,False,,False
arpa.dev,suspend,False,False,,False
arpcomics.com,suspend,False,False,,False
arquivoufo.com.br,suspend,False,False,,False
arrifana.org,suspend,False,False,,False
arrrgh.online,suspend,False,False,,False
arsenalfc.social,suspend,False,False,,False
arsrobotics.org,suspend,False,False,,False
art-software.fr,suspend,False,False,,False
art.atarijunge.de,suspend,False,False,,False
art.glitch.monster,suspend,False,False,,False
art.hdmc.club,suspend,False,False,,False
art.isabellang.net,suspend,False,False,,False
art.librepunk.club,suspend,False,False,,False
art.rainevixen.com,suspend,False,False,,False
artatomic.social,suspend,False,False,,False
artcrimes.gay,suspend,False,False,,False
arteneablog.wordpress.com,suspend,False,False,,False
arthfach.com,suspend,False,False,,False
arthropod.social,suspend,False,False,,False
arti.stic.earth,suspend,False,False,,False
article11.org,suspend,False,False,,False
articles.ianbgibson.com,suspend,False,False,,False
artificial.place,suspend,False,False,,False
artikel91.eu,suspend,False,False,,False
artindekker.com,suspend,False,False,,False
artiss.blog,suspend,False,False,,False
artistalley.space,suspend,False,False,,False
artitube.artifaille.fr,suspend,False,False,,False
artofthekevin.com,suspend,False,False,,False
artoot.xyz,suspend,False,False,,False
artsandculture.social,suspend,False,False,,False
artsepiphany.de,suspend,False,False,,False
artsio.com,suspend,False,False,,False
artsocial.boston,suspend,False,False,,False
arvr.social,suspend,False,False,,False
arxiv.social,suspend,False,False,,False
as89.it,suspend,False,False,,False
as9136.social,suspend,False,False,,False
asaba.sakuragawa.moe,suspend,False,False,,False
asaps-sm.lafayettegroup.com,suspend,False,False,,False
asbestosden.org,suspend,False,False,,False
aschaffenburg.social,suspend,False,False,,False
asciifortrouble.com,suspend,False,False,,False
asciisnowman.yachts,suspend,False,False,,False
ascule.mooo.com,suspend,False,False,,False
ascy.mooo.com,suspend,False,False,,False
aseasonedwritertarahuck.com,suspend,False,False,,False
asentientbot.ca,suspend,False,False,,False
ashka.me,suspend,False,False,,False
ashlande.rs,suspend,False,False,,False
ashtonmackenzie.com,suspend,False,False,,False
ashworth.io,suspend,False,False,,False
asimon.org,suspend,False,False,,False
askboon.com,suspend,False,False,,False
aslakr.folk.ntnu.no,suspend,False,False,,False
asmad7.wordpress.com,suspend,False,False,,False
asmr.works,suspend,False,False,,False
asnovasformas.com,suspend,False,False,,False
asociacionrodeo.wordpress.com,suspend,False,False,,False
asocial.dk,suspend,False,False,,False
asocial.grimstack.xyz,suspend,False,False,,False
asocial.jacquesetmichel.fr,suspend,False,False,,False
asocial.social,suspend,False,False,,False
asolivagantsshoes.com,suspend,False,False,,False
asorrybowl.blog,suspend,False,False,,False
aspa.masto.host,suspend,False,False,,False
aspettandolestinzioneumana.wordpress.com,suspend,False,False,,False
asphodel.rip,suspend,False,False,,False
aspiestateofmind.com,suspend,False,False,,False
aspiringknight.com,suspend,False,False,,False
assawestsussex.org.uk,suspend,False,False,,False
assemblag.es,suspend,False,False,,False
asso.lgbt,suspend,False,False,,False
assonance.org,suspend,False,False,,False
assortedflotsam.com,suspend,False,False,,False
asstodon.social,suspend,False,False,,False
astatide.lgbt,suspend,False,False,,False
astheri-art.com,suspend,False,False,,False
astheriver.art,suspend,False,False,,False
astolfo.social,suspend,False,False,,False
astoneintheriver.net,suspend,False,False,,False
astoundingteam.com,suspend,False,False,,False
astral.camp,suspend,False,False,,False
astralawakenings7.wordpress.com,suspend,False,False,,False
astrel.la,suspend,False,False,,False
astrian.social,suspend,False,False,,False
astridswords.ca,suspend,False,False,,False
astro.clinic,suspend,False,False,,False
astrodon.social,suspend,False,False,,False
astrolaboratory.club,suspend,False,False,,False
astrologybyrachelmccabe.wordpress.com,suspend,False,False,,False
astronomy.city,suspend,False,False,,False
astronomy.social,suspend,False,False,,False
astrosocial.space,suspend,False,False,,False
astrotube-ufe.obspm.fr,suspend,False,False,,False
astrotube.obspm.fr,suspend,False,False,,False
astrotwitter.masto.host,suspend,False,False,,False
astrum.social,suspend,False,False,,False
asunokomachi.com,suspend,False,False,,False
asunokomachi.wordpress.com,suspend,False,False,,False
asylum.nz,suspend,False,False,,False
async.social,suspend,False,False,,False
atanazfirefish.spacehost.dev,suspend,False,False,,False
atbreakofday.wordpress.com,suspend,False,False,,False
atdt.cc,suspend,False,False,,False
atergens.com,suspend,False,False,,False
aterra.info,suspend,False,False,,False
atheatileros.com,suspend,False,False,,False
atheismushumanismus.wordpress.com,suspend,False,False,,False
atheopagan.net,suspend,False,False,,False
atilla.im,suspend,False,False,,False
atis.social,suspend,False,False,,False
atmasto.com,suspend,False,False,,False
atomicpoet.org,suspend,False,False,,False
atravesdelcuento.es,suspend,False,False,,False
atsuchan.page,suspend,False,False,,False
atsudon.fedicity.net,suspend,False,False,,False
atta.ch.to,suspend,False,False,,False
attitudecoach.org,suspend,False,False,,False
atto.town,suspend,False,False,,False
attractive.space,suspend,False,False,,False
attronarch.com,suspend,False,False,,False
atx.pub,suspend,False,False,,False
atx.social,suspend,False,False,,False
auckland.comedyshow.nz,suspend,False,False,,False
aucubin.social,suspend,False,False,,False
audax.social,suspend,False,False,,False
audio-video.tech,suspend,False,False,,False
audio.agate.blue,suspend,False,False,,False
audio.anartist.org,suspend,False,False,,False
audio.batato.be,suspend,False,False,,False
audio.freediverse.com,suspend,False,False,,False
audio.graz.social,suspend,False,False,,False
audio.liberta.vip,suspend,False,False,,False
audio.oplibris.com,suspend,False,False,,False
audio.pepemoss.com,suspend,False,False,,False
audio.qoto.org,suspend,False,False,,False
audio.slackworks.social,suspend,False,False,,False
audio.tryptophonic.com,suspend,False,False,,False
audio.ztrl.de,suspend,False,False,,False
audiophile-mastodon.com,suspend,False,False,,False
auf1.eu,suspend,False,False,,False
augsburg.social,suspend,False,False,,False
august-don.site,suspend,False,False,,False
august26th.net,suspend,False,False,,False
aulia.me,suspend,False,False,,False
auntieautism.wordpress.com,suspend,False,False,,False
auralis.space,suspend,False,False,,False
aurecd.wordpress.com,suspend,False,False,,False
aurochs.moosecow.net,suspend,False,False,,False
auroradrop.com,suspend,False,False,,False
auroraplanet.blue,suspend,False,False,,False
aurorign.social,suspend,False,False,,False
aus.social,suspend,False,False,,False
ausglam.space,suspend,False,False,,False
ausmed.social,suspend,False,False,,False
ausnahmsweise.net,suspend,False,False,,False
ausretrogamer.com,suspend,False,False,,False
aussie.zone,suspend,False,False,,False
austintexas.social,suspend,False,False,,False
aut.social,suspend,False,False,,False
authorhelp.uk,suspend,False,False,,False
authorship.studio,suspend,False,False,,False
authorthurmanhart.wordpress.com,suspend,False,False,,False
autismus-rhein-neckar.de,suspend,False,False,,False
autistic.social,suspend,False,False,,False
autisticgoblin.ca,suspend,False,False,,False
autisticnomad.social,suspend,False,False,,False
autistics.life,suspend,False,False,,False
autistotetis.lt,suspend,False,False,,False
autobild.bg,suspend,False,False,,False
autoboost.apps.bahuma.io,suspend,False,False,,False
autobots.run,suspend,False,False,,False
autonomous.zone,suspend,False,False,,False
auxim.social,suspend,False,False,,False
av8r.ca,suspend,False,False,,False
avali.hu,suspend,False,False,,False
avali.one,suspend,False,False,,False
avantwhatever.org,suspend,False,False,,False
avantwhatever.xyz,suspend,False,False,,False
avatastic.uk,suspend,False,False,,False
avery.garden,suspend,False,False,,False
averyjenkinsauthor.com,suspend,False,False,,False
avgeek.social,suspend,False,False,,False
aviatealabama.com,suspend,False,False,,False
avision-it.social,suspend,False,False,,False
avys.group.lt,suspend,False,False,,False
awadwatt.com,suspend,False,False,,False
awai.hostdon.ne.jp,suspend,False,False,,False
awau.social,suspend,False,False,,False
awawa.gay,suspend,False,False,,False
awawa.meo.ws,suspend,False,False,,False
awaymessage.club,suspend,False,False,,False
awes.one,suspend,False,False,,False
awesome.garden,suspend,False,False,,False
